2017-06-14T15:53:41.137+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.137+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.137+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.174+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.174+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.175+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.195+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.196+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.196+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.214+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.214+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.215+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.234+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.234+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.236+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.249+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.249+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.250+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.269+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.269+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.271+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.288+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.289+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.289+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.306+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.306+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.306+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.324+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.324+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.327+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.381+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.381+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.382+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.416+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.416+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.417+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.436+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.436+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.437+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.456+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.456+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.457+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.475+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.475+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.476+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.497+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.497+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.497+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.513+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.513+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.514+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.524+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.525+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.525+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.536+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.536+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.536+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.546+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.546+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.547+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.557+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.557+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.558+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.568+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.568+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.568+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.579+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.579+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.580+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.592+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.592+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.593+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.608+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.608+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.608+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.622+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.622+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.623+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.635+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.635+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.635+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.647+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.647+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.648+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.663+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.664+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.664+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.678+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.678+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.679+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.700+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.700+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.700+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.714+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.714+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.714+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.737+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.737+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.738+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.751+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.751+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.752+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.752+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27019
2017-06-14T15:53:41.753+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27019 - HostUnreachable: Connection refused
2017-06-14T15:53:41.753+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27019 due to failed operation on a connection
2017-06-14T15:53:41.753+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27019; HostUnreachable: Connection refused
2017-06-14T15:53:41.754+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27019
2017-06-14T15:53:41.755+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27019 - HostUnreachable: Connection refused
2017-06-14T15:53:41.755+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27019 due to failed operation on a connection
2017-06-14T15:53:41.755+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27019; HostUnreachable: Connection refused
2017-06-14T15:53:41.755+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27019
2017-06-14T15:53:41.757+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27019 - HostUnreachable: Connection refused
2017-06-14T15:53:41.757+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27019 due to failed operation on a connection
2017-06-14T15:53:41.757+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27019; HostUnreachable: Connection refused
2017-06-14T15:53:41.771+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.771+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.771+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.784+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.784+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.785+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.800+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.800+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.801+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.815+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.815+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.816+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.827+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.828+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.828+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.838+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.838+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.839+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.853+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.853+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.853+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.869+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.869+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.869+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.882+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.882+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.883+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.896+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.897+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.897+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.909+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.909+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.910+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.921+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.921+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.922+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.934+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.934+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.934+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.946+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.946+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.947+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.957+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.957+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.958+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.968+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.968+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.968+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.981+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.981+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.982+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:41.992+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:41.992+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:41.992+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:42.002+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:42.002+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:42.003+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:42.012+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:42.012+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:42.013+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:42.022+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:42.022+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:42.022+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:42.032+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:42.032+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:42.032+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:42.042+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:42.042+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:42.042+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:42.053+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:42.053+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:42.054+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:42.065+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:42.065+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:42.066+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:42.075+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:42.075+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:42.076+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
2017-06-14T15:53:42.086+0800 I ACCESS   [conn10]  authenticate db: test { authenticate: 1, user: "adminUser", nonce: "xxx", key: "xxx" }
2017-06-14T15:53:42.086+0800 I ACCESS   [conn10] Failed to authenticate adminUser@test with mechanism MONGODB-CR: AuthenticationFailed: UserNotFound: Could not find user adminUser@test
2017-06-14T15:53:42.087+0800 I ACCESS   [conn10] Unauthorized: not authorized on test to execute command { dbstats: true }
